household_key,department_total,commodity_total,commodity_sub_total,quantity_average,quantity_min,quantity_max,sales_total,sales_min_item,sales_max_item,coupon_total,coupon_average_item,coupon_min_item,coupon_max_item,num_national,num_products,national_brand_percent,PAlive,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,clv,cluster
555,8,55,79,1.4274809160305344,1,10,561.03,0.79,59.98,-63.14,-0.4819847328244275,-18,0,104,131,0.7938931297709924,0.927151684720935,NA,NA,NA,NA,NA,NA,NA,67.05383253855135,4
556,10,69,99,655.7025316455696,0,30781,693.86,0,80,-129.13,-0.8172784810126582,-12.57,0,107,158,0.6772151898734177,0.9954127195043126,NA,NA,NA,NA,NA,NA,NA,470.99762781932964,2
557,10,103,160,40.31782945736434,1,10087,718.46,0.5,23.19,-115.73,-0.44856589147286824,-7.97,0,180,258,0.6976744186046512,0.9964897507825029,NA,NA,NA,NA,NA,NA,NA,526.5752415495413,1
558,10,107,221,1.1244769874476988,1,6,2426.35,0.2,21.73,-370.15,-0.38718619246861924,-8,0,587,956,0.6140167364016736,0.9991315117917051,NA,NA,NA,NA,NA,NA,NA,2210.5763091027798,4
559,7,48,62,1.1590909090909092,0,6,249.34,0,29.99,-140.88,-1.6009090909090908,-50,0,60,88,0.6818181818181818,0.025234299163119683,NA,NA,NA,NA,NA,NA,NA,2.5071495685345258,4
560,18,191,505,190.02527849185947,0,19627,7290.9,0,54.13,-1001.15,-0.42894173093401883,-12.99,0,1573,2334,0.6739502999143102,1.0000000000001386,19-24,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,7219.420588335316,3
561,14,99,175,79.94369973190348,1,15615,1404.3600000000001,0.4,39.8,-276.85,-0.7422252010723861,-15.99,0,317,373,0.8498659517426274,0.9992263542359494,NA,NA,NA,NA,NA,NA,NA,1290.7346270340502,3
562,14,136,249,43.91596638655462,0,20840,3178.11,0,95.84,-610.96,-0.855686274509804,-64,0,574,714,0.803921568627451,0.9972423898910111,NA,NA,NA,NA,NA,NA,NA,2466.725375629887,3
563,18,152,316,174.47387173396675,0,17204,2488.77,0,38,-432.84,-0.514061757719715,-8.44,0,598,842,0.7102137767220903,0.9996949435577953,NA,NA,NA,NA,NA,NA,NA,2391.418531221952,3
564,15,101,156,103.284046692607,1,15031,842.45,0,41.02,-114.36,-0.4449805447470817,-6.5,0,203,257,0.7898832684824902,0.9998631756977806,NA,NA,NA,NA,NA,NA,NA,822.9309904206076,1
565,10,58,88,1.2313432835820894,1,6,498.06,0.5,14.99,-47.04,-0.351044776119403,-4.57,0,107,134,0.7985074626865671,0.9997277311374867,NA,NA,NA,NA,NA,NA,NA,480.10528679139725,4
566,14,110,185,124.98979591836735,0,10222,1218.08,0,26.65,-218.72,-0.4463673469387755,-21.54,0,294,490,0.6,0.9999999999999858,NA,NA,NA,NA,NA,NA,NA,1206.138039213971,1
567,17,136,278,20.232299124900557,1,5003,3134.9,0,45.99,-611.33,-0.48634049323786793,-15.15,0,711,1257,0.5656324582338902,1.0000000000000213,19-24,U,25-34K,Unknown,Single Male,1,None/Unknown,3104.165686281124,4
568,17,160,396,1.49570299071846,0,23,8612.85,0,39.99,-1296.7,-0.44575455482983845,-40,0,1671,2909,0.5744242007562737,0.999931602028652,NA,NA,NA,NA,NA,NA,NA,8470.473970523606,4
569,19,184,437,40.943014705882355,0,32586,6749.1900000000005,0,74.94,-497.21,-0.30466299019607845,-7.84,0,1529,1632,0.9368872549019608,0.9999316602588489,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,6637.659874818842,2
570,11,103,178,1.5506493506493506,0,8,1400.11,0,32,-438.64,-1.1393246753246753,-19.87,0,253,385,0.6571428571428571,1,NA,NA,NA,NA,NA,NA,NA,1386.3834313725476,4
571,13,101,172,41.767080745341616,0,12985,1114.16,0,28.7,-124.56,-0.38683229813664594,-8,0,250,322,0.7763975155279503,0.9729784064764705,NA,NA,NA,NA,NA,NA,NA,297.9982107047669,1
572,13,95,151,9.119565217391305,0,2942,903.15,0,19.99,-175.89,-0.4779619565217391,-7.64,0,283,368,0.7690217391304348,0.004670291037394486,NA,NA,NA,NA,NA,NA,NA,8.895545215291738,4
573,13,146,285,117.32473622508793,0,18803,3111.55,0,53.01,-490.2,-0.5746776084407972,-16.41,0,547,853,0.6412661195779601,0.9959775380037692,NA,NA,NA,NA,NA,NA,NA,2197.2208651172045,3
574,15,147,338,71.87395626242545,0,22556,6753.54,0,57.8,-2262.65,-0.899662027833002,-19.99,0,1685,2515,0.6699801192842942,1.0000000000000142,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1,6687.328823538909,2
575,20,200,578,85.48791102514507,0,15269,11771.130000000001,0,45.98,-1706.11,-0.412502417794971,-8,0,3048,4136,0.7369439071566731,1.000000000000024,35-44,U,50-74K,Unknown,Single Female,1,None/Unknown,11655.726764733827,3
576,18,168,363,30.18787361229718,0,13338,3750.12,0,33.98,-505.9,-0.43202391118701966,-14.77,0,902,1171,0.7702818104184458,0.8023574251551888,55-64,A,35-49K,Homeowner,Single Male,2,None/Unknown,178.83394676753366,1
577,16,171,385,1.169741697416974,0,9,4399.53,0,99.99,-506.58,-0.37385977859778596,-9.99,0,1198,1355,0.8841328413284133,0.9997075784180784,NA,NA,NA,NA,NA,NA,NA,4232.62622723607,4
578,15,156,303,17.132620320855615,0,14891,2996.69,0,46,-450.63,-0.4819572192513369,-10.49,0,772,935,0.825668449197861,0.9991377975749433,25-34,U,50-74K,Unknown,Single Male,1,None/Unknown,2731.7762735019237,3
579,9,48,75,94.73426573426573,1,13372,435.26,0.34,32.75,-185.58,-1.2977622377622378,-37.42,0,95,143,0.6643356643356644,0.9995769895033034,NA,NA,NA,NA,NA,NA,NA,413.5012098804237,1
580,13,68,95,22,0,7158,1337.7,0,15.99,-180.19,-0.52533527696793,-8.76,0,201,343,0.5860058309037901,0.9995519459325715,NA,NA,NA,NA,NA,NA,NA,1267.7818142681676,1
581,15,157,376,13.475455820476858,0,10531,5060.44,0,30,-1257.01,-0.8814936886395512,-11.88,0,817,1426,0.5729312762973352,0.997587147660995,NA,NA,NA,NA,NA,NA,NA,4036.806131489766,1
582,19,163,386,94.8137339055794,0,12495,5137.74,0,37.58,-707.31,-0.6071330472103005,-30,0,936,1165,0.8034334763948497,0.9998400874150792,45-54,A,125-149K,Homeowner,Unknown,3,1,5007.297019022208,1
583,14,143,305,1.4623529411764706,0,10,3063.34,0,104.99,-499.08,-0.5871529411764705,-30,0,540,850,0.6352941176470588,0.9805262704568395,35-44,B,15-24K,Unknown,Single Female,1,None/Unknown,1029.1562357115577,4
584,10,70,100,560.1542056074767,1,17249,1098.3,0.33,62.25,-108.27,-0.5059345794392524,-14,0,143,214,0.6682242990654206,7.702016060143498e-4,NA,NA,NA,NA,NA,NA,NA,10.775864472806845,3
585,12,81,136,52.464944649446494,0,13820,805.07,0,39.9,-285.73,-1.0543542435424353,-9.95,0,173,271,0.6383763837638377,0.9974871957273793,NA,NA,NA,NA,NA,NA,NA,637.0891284594381,1
586,14,156,377,119.94936708860759,0,19360,5822.64,0,45.67,-879.69,-0.4454126582278481,-8,0,1565,1975,0.7924050632911392,1.0000000000000568,19-24,A,35-49K,Renter,2 Adults Kids,3,1,5765.555294150416,3
587,7,50,70,68.9396551724138,1,3449,247.93,0.21,14,-59.410000000000004,-0.5121551724137932,-12.34,0,71,116,0.6120689655172413,1.000000000000007,NA,NA,NA,NA,NA,NA,NA,245.49931372566442,4
588,19,189,516,226.95315427857588,0,22488,9540.54,0,55,-1326.68,-0.41432854465958774,-16.5,1.110223e-16,2159,3202,0.6742660836976889,0.9999270211684591,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+,9378.561647063943,2
589,8,53,72,1.287037037037037,1,6,298.97,0.47,16.69,-72.86,-0.6746296296296296,-13.45,0,72,108,0.6666666666666666,0.9984296122312472,NA,NA,NA,NA,NA,NA,NA,255.85911854061985,4
590,10,131,286,1.2624286878565607,0,10,3338.41,0,25.69,-683.26,-0.5568541157294213,-20.72,0,937,1227,0.7636511817440913,0.9997549139464491,NA,NA,NA,NA,NA,NA,NA,3226.6009996571424,4
591,19,197,564,23.11700229416263,0,20697,13534.93,0,66.66,-2228.47,-0.5680525108335458,-16.21,0,3081,3923,0.7853683405556972,1.0000000000001679,NA,NA,NA,NA,NA,NA,NA,13402.234608068102,2
592,11,92,154,1.2038461538461538,0,5,660.79,0,15.99,-162.58,-0.6253076923076923,-4.76,0,151,260,0.5807692307692308,0.9845260620629556,NA,NA,NA,NA,NA,NA,NA,256.85532730892004,4
593,10,95,139,45.889589905362776,0,14149,646.4,0,27.01,-116.98,-0.36902208201892744,-7.61,0,168,317,0.5299684542586751,0.9970677963818307,35-44,U,35-49K,Unknown,Single Male,1,None/Unknown,494.93710739194876,1
594,12,131,273,47.45600991325898,0,10808,2421.39,0,149.99,-765.34,-0.9483767038413878,-90,0,535,807,0.6629491945477075,0.999409090326244,NA,NA,NA,NA,NA,NA,NA,2263.8762450162926,1
595,12,142,343,1.2595419847328244,0,10,2373.7400000000002,0,29.99,-577.3,-0.6295528898582333,-11.76,0,567,917,0.6183206106870229,0.9998447590010636,25-34,U,35-49K,Unknown,2 Adults Kids,3,1,2314.536936604324,4
596,16,125,235,6.909653465346534,0,4548,2996.37,0,49.99,-345.12,-0.4271287128712871,-15,0,617,808,0.7636138613861386,0.9999999999999716,45-54,A,15-24K,Homeowner,1 Adult Kids,3,1,2966.9938235209765,4
597,14,153,353,1.1719824890556598,0,10,3826.25,0,46.99,-667.49,-0.4174421513445904,-13.89,0,1101,1599,0.6885553470919324,0.9997666706758364,19-24,U,Under 15K,Unknown,1 Adult Kids,2,1,3702.3510385342597,4
598,16,134,273,76.49450549450549,0,11910,3354.9,0,30,-555.71,-0.5088919413919414,-8.05,0,793,1092,0.7261904761904762,0.9999282391219132,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,3298.339648588288,1
599,8,63,86,1.1626016260162602,1,3,357.78000000000003,0.5,14.98,-37.25,-0.30284552845528456,-5.42,0,100,123,0.8130081300813008,0.994296571916989,NA,NA,NA,NA,NA,NA,NA,225.60192021030758,4
600,14,154,346,238.05567765567767,0,17564,5520.3,0,47.53,-1565.01,-1.1465274725274726,-42.21,0,1034,1365,0.7575091575091575,1.000000000000071,NA,NA,NA,NA,NA,NA,NA,5466.179411803541,3
601,16,155,341,149.44701986754967,0,16515,5241.27,0,46.34,-778.35,-0.5154635761589405,-9.99,0,1106,1510,0.7324503311258278,0.9999337858062111,35-44,A,100-124K,Homeowner,2 Adults Kids,4,2,5155.746639289935,3
602,14,99,175,273.1744840525328,0,13830,1850.07,0,37,-284.89,-0.5345028142589118,-5.9,0,358,533,0.6716697936210131,0.9931977025070093,NA,NA,NA,NA,NA,NA,NA,1090.2866465658922,1
603,16,143,328,184.26327944572748,0,20107,3219.5,0,40.8,-624.92,-0.4810777521170131,-15,0,791,1299,0.6089299461123941,0.9999313025913268,NA,NA,NA,NA,NA,NA,NA,3166.1854012652134,3
604,10,106,181,1.14875,1,4,2311.65,0.4,29.99,-290.55,-0.3631875,-4,0,634,800,0.7925,1.0000000000000568,NA,NA,NA,NA,NA,NA,NA,2288.9867647188917,4
605,16,155,353,238.02783400809716,0,20820,5856.38,0,79.98,-966.53,-0.4891346153846154,-7.99,0,1519,1976,0.7687246963562753,0.9997554169653239,25-34,A,75-99K,Homeowner,2 Adults Kids,4,2,5660.517846529663,3
606,14,151,330,25.188306104901116,0,11092,3323.12,0,27.16,-465.01,-0.3998366294067068,-11.03,0,864,1163,0.7429062768701634,0.9997700894795466,45-54,U,35-49K,Probable Renter,Unknown,1,None/Unknown,3216.5876579055544,1
607,17,141,325,110.46926970354302,0,15464,3203.01,0,50,-1127.31,-0.815119305856833,-29.8,0,759,1383,0.5488069414316703,0.999398782028879,45-54,U,125-149K,Unknown,Unknown,1,None/Unknown,2991.739203755937,3
608,16,159,344,1.3268628678772698,0,8,5148.9800000000005,0,40,-663.87,-0.41569818409517845,-40,0,1179,1597,0.7382592360676268,1.0000000000000426,25-34,B,25-34K,Renter,1 Adult Kids,5+,3+,5098.499803943301,4
609,15,102,183,72.26857887874837,0,9332,1665.89,0,25,-379.81,-0.4951890482398957,-13.45,0,491,767,0.6401564537157758,0.9999999999999716,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,1649.5577450933495,1
610,8,67,114,1.4705882352941178,0,12,573.0600000000001,0,14.99,-148.61,-0.5827843137254902,-5.04,0,154,255,0.6039215686274509,0.9956502984774216,NA,NA,NA,NA,NA,NA,NA,395.4380262286612,4
611,13,111,216,490.6993006993007,1,20830,2316.24,0,52.37,-579.97,-1.0139335664335665,-16,0,410,572,0.7167832167832168,0.9998577137422946,NA,NA,NA,NA,NA,NA,NA,2261.355779584129,3
612,14,119,266,157.8868479059515,0,12614,3978.7200000000003,0,32.01,-675.98,-0.496678912564291,-9.99,0,975,1361,0.7163850110213079,1.000000000000071,NA,NA,NA,NA,NA,NA,NA,3939.7129412044605,1
613,8,63,91,1.3160919540229885,0,6,347.31,0,10,-108.5,-0.6235632183908046,-8.36,0,115,174,0.6609195402298851,0.9992670883859983,NA,NA,NA,NA,NA,NA,NA,320.4209746322297,4
614,12,105,209,1.1620071684587814,0,6,2757.2400000000002,0,13.12,-630.73,-0.4521362007168459,-6.5,0,1154,1395,0.8272401433691756,0.99975949094027206,35-44,A,15-24K,Unknown,2 Adults Kids,4,2,2666.0864409866044,4
615,11,59,80,338.780701754386,0,10578,346.4,0,25.25,-94.99,-0.8332456140350877,-15.1,0,81,114,0.7105263157894737,0.9987968476831242,NA,NA,NA,NA,NA,NA,NA,306.167328504446,1
616,9,75,125,1.3008849557522124,0,6,476.14,0,25.6,-164.92,-0.7297345132743362,-5.48,0,140,226,0.6194690265486725,0.9994010288079549,NA,NA,NA,NA,NA,NA,NA,444.82804249734096,4
617,11,116,214,1.159223300970874,1,6,1315.54,0.16,17.98,-232.09,-0.4506601941747573,-9.99,0,421,515,0.8174757281553398,0.9982336929671136,NA,NA,NA,NA,NA,NA,NA,1107.0954934107788,4
618,17,166,404,349.5746411483254,0,18457,7343.87,0,42.01,-1019.03,-0.4875741626794258,-14.25,0,1229,2090,0.5880382775119617,0.9999166566762353,NA,NA,NA,NA,NA,NA,NA,7211.766019482106,3
619,4,38,41,1.5,0,4,168.98000000000002,0,11.99,-37.63,-0.7526,-4.18,0,32,50,0.64,0.9887977777842019,NA,NA,NA,NA,NA,NA,NA,78.91782834379399,4
620,11,56,72,170.88785046728972,0,8125,304.98,0,31.9,-58.08,-0.542803738317757,-2.99,0,78,107,0.7289719626168224,0.8554098969907153,NA,NA,NA,NA,NA,NA,NA,19.53488574762529,1
621,11,103,200,1.1984282907662083,0,8,3179.15,0,33.36,-435.99,-0.42828094302554026,-10.32,0,647,1018,0.6355599214145383,0.9999284658945773,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,3125.6229982383325,4
622,14,129,258,6.4114441416893735,0,3818,2384.37,0,19.99,-373.32,-0.5086103542234333,-8.17,0,540,734,0.7356948228882834,0.9999275704419911,35-44,U,15-24K,Unknown,Single Female,1,None/Unknown,2344.0162176682684,4
623,16,135,265,116.6949846468782,0,21978,3899.16,0,58,-951.93,-0.9743398157625384,-12.77,0.26,549,977,0.5619242579324463,0.9999999999999574,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,3860.932941160007,3
624,13,143,329,146.36118186449312,0,15361,6003.47,0,43,-1573.61,-0.8016352521650535,-19.37,0,1030,1963,0.5247070809984717,0.9992847904195079,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,5547.826578962147,3
625,13,113,235,6.246428571428571,0,2768,1233.92,0,21.99,-360.74,-0.6441785714285715,-17.64,0,432,560,0.7714285714285715,0.9998639470129606,NA,NA,NA,NA,NA,NA,NA,1205.4226104188015,4
626,7,68,120,1.8571428571428572,1,15,649.33,0.16,10.76,-128.6,-0.36742857142857144,-10.05,0,179,350,0.5114285714285715,0.9990915909911346,NA,NA,NA,NA,NA,NA,NA,589.4205278563543,4
627,15,106,197,93.5972850678733,0,26142,1785.46,0,75,-174.09,-0.393868778280543,-9.99,0,374,442,0.8461538461538461,0.9997063851530792,NA,NA,NA,NA,NA,NA,NA,1717.5263660898836,2
628,9,104,165,1.1933333333333334,1,10,1147.99,0.44,26.75,-151.92,-0.5064,-5,0,259,300,0.8633333333333333,0.9997373067650436,NA,NA,NA,NA,NA,NA,NA,1107.6382875856827,4
629,11,69,104,74.81617647058823,1,7028,377.49,0.13,16.72,-65,-0.47794117647058826,-14.99,0,115,136,0.8455882352941176,0.9640633097576453,NA,NA,NA,NA,NA,NA,NA,81.37049397224892,1
630,14,144,322,471.5108932461874,0,89638,7746.27,0,250,-2805.28,-1.5279302832244008,-35.97,0,1009,1836,0.5495642701525054,1.0000000000000284,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,7670.326176492383,2
631,19,183,410,273.96541403392087,0,17542,9277.72,0,46.26,-1519.9,-0.5054539408047888,-23.13,0,1368,3007,0.4549384768872631,1.0000000000001137,65+,A,100-124K,Homeowner,2 Adults Kids,3,1,9186.761960888747,3
632,16,162,356,142.2415824915825,0,14158,3370.68,0,32.32,-836.17,-0.7038468013468013,-19.87,0,765,1188,0.6439393939393939,0.9998523583960827,NA,NA,NA,NA,NA,NA,NA,3289.0737059127264,3
633,15,152,330,137.70402298850576,0,9621,5493.89,0,51.96,-1412.95,-0.8120402298850574,-10,0,1220,1740,0.7011494252873564,0.9999999999999858,NA,NA,NA,NA,NA,NA,NA,5440.028333325598,1
634,11,98,167,1.3247863247863247,1,10,1555.15,0,21.99,-258.36,-0.5520512820512821,-4.9,0,387,468,0.8269230769230769,1.5442374217837027e-4,NA,NA,NA,NA,NA,NA,NA,15.248900104894846,4
635,7,42,52,1.0408163265306123,0,4,362.9,0,11.98,-138.8,-0.9442176870748299,-6,0,117,147,0.7959183673469388,0.9827260880600579,NA,NA,NA,NA,NA,NA,NA,131.75306778654496,4
636,21,183,510,27.041501976284586,0,14644,9045.17,0,30.01,-2284.51,-0.6449774138904574,-20.25,0,1714,3542,0.4839073969508752,0.9999256720059719,NA,NA,NA,NA,NA,NA,NA,8890.411219541773,3
637,10,127,270,6.8272921108742,0,5002,2510.04,0,29.97,-676.38,-0.7210874200426439,-11.98,0,722,938,0.7697228144989339,0.9997677351931342,NA,NA,NA,NA,NA,NA,NA,2429.014310730282,4
638,21,181,460,300.9335154826958,0,31468,8039.29,0,67.86,-1068.3,-0.4864754098360656,-14.99,0,1710,2196,0.7786885245901639,0.9995803233396716,NA,NA,NA,NA,NA,NA,NA,7639.846888609365,2
639,8,76,126,1.1938461538461538,0,7,759.83,0,12.8,-130.66,-0.40203076923076925,-9.47,1.110223e-16,175,325,0.5384615384615384,0.08221581466336883,NA,NA,NA,NA,NA,NA,NA,8.109436420297689,4
640,13,119,262,100.45136612021858,0,9551,2253.25,0,33.42,-537.63,-0.5875737704918033,-13.45,0,528,915,0.5770491803278689,0.976029874150178,NA,NA,NA,NA,NA,NA,NA,656.800426230148,1
641,21,196,602,1.2271170965532983,0,11,13221.75,0,61.23,-2388.91,-0.5452887468614471,-13,0,3405,4381,0.7772198128281215,0.9998048502933464,NA,NA,NA,NA,NA,NA,NA,12841.523054296873,4
642,13,137,263,17.620738636363637,1,11646,2208.34,0.09,26.97,-249.81,-0.35484375,-9.99,0,583,704,0.828125,0.008688188578254206,NA,NA,NA,NA,NA,NA,NA,21.838248414730007,1
643,12,100,178,42.55474452554745,0,13481,1415.59,0,34.5,-551.64,-1.0066423357664234,-17.25,0,323,548,0.5894160583941606,0.9994718232908498,NA,NA,NA,NA,NA,NA,NA,1331.390710272197,1
644,15,150,364,85.15451895043732,0,15034,3772.03,0,129.99,-604.62,-0.3525481049562682,-6.96,0,1353,1715,0.7889212827988338,0.9999254387199227,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,3707.40641690436,3
645,11,63,75,1.2941176470588236,0,8,429.06,0,39.99,-96.88,-0.633202614379085,-9.49,0,113,153,0.738562091503268,0.0019781740487950644,NA,NA,NA,NA,NA,NA,NA,4.214725499726733,4
646,16,139,267,155.28402366863907,0,15452,1691.72,0,40.01,-481.26,-0.7119230769230769,-17.51,0,411,676,0.6079881656804734,0.9976597328391971,NA,NA,NA,NA,NA,NA,NA,1357.4540064454536,3
647,16,160,414,202.91364421416236,0,27283,6326.74,0,75,-1338.24,-0.7704317789291882,-14.99,0,1344,1737,0.7737478411053541,1.0000000000000426,35-44,A,50-74K,Renter,2 Adults Kids,4,2,6264.713137281605,2
648,14,120,198,1.2398119122257054,0,6,1910.4,0,20.97,-220.64,-0.3458307210031348,-8.99,0,486,638,0.7617554858934169,0.9995814600127354,NA,NA,NA,NA,NA,NA,NA,1815.677235531687,4
649,12,128,242,1.5463917525773196,0,10,1553.45,0,23.97,-340.84,-0.5856357388316151,-10.16,0,393,582,0.6752577319587629,0.05173530500981054,NA,NA,NA,NA,NA,NA,NA,16.052142023816955,4
650,12,117,234,1.2030716723549488,0,8,1415.65,0,16.49,-395.74,-0.6753242320819113,-14.86,0,443,586,0.7559726962457338,0.9975334171084014,NA,NA,NA,NA,NA,NA,NA,1124.4228595921354,4
651,7,54,83,1.5874125874125875,0,12,370.53000000000003,0,10,-116.03999999999999,-0.8114685314685315,-6.93,0,91,143,0.6363636363636364,0.9537610560671094,NA,NA,NA,NA,NA,NA,NA,65.2390189579291,4
652,10,97,161,1.1402508551881414,0,10,1800.09,0,11.52,-253.93,-0.28954389965792476,-4,0,665,877,0.758266818700114,0.9999999999999858,NA,NA,NA,NA,NA,NA,NA,1782.442058820995,4
653,19,196,583,223.7793880837359,0,20114,10822.55,0,109.9,-1676.4,-0.5399033816425121,-10.83,0,1721,3105,0.5542673107890499,0.9969008373327175,NA,NA,NA,NA,NA,NA,NA,8181.0164823692785,3
654,17,119,237,1.1976241900647948,0,8,2330.08,0,38.34,-517.79,-0.5591684665226782,-9.52,0,576,926,0.6220302375809935,0.999621416081763,NA,NA,NA,NA,NA,NA,NA,2223.0740692640697,4
655,16,135,301,101.55571847507332,0,18190,1991.29,0,40,-395.59,-0.5800439882697948,-13.45,0,531,682,0.7785923753665689,0.9999357023993101,NA,NA,NA,NA,NA,NA,NA,1959.1705524332235,3
656,16,141,341,31.467516697024895,0,13172,5040.28,0,35.99,-920.6899999999999,-0.559010321797207,-15,0,1389,1647,0.843351548269581,0.9964216556965937,NA,NA,NA,NA,NA,NA,NA,3675.606818236336,1
657,7,16,17,1.1363636363636365,0,4,119.8,0,6.99,-1.78,-0.04045454545454545,-0.7,0,36,44,0.8181818181818182,0.9994201430532944,NA,NA,NA,NA,NA,NA,NA,112.12390752884095,4
658,12,102,181,1.3960880195599021,0,10,1052.48,0,17.09,-250.87,-0.6133740831295843,-12.84,0,299,409,0.7310513447432763,0.9993081477582657,NA,NA,NA,NA,NA,NA,NA,974.7250009306192,4
659,7,79,132,1.1054421768707483,1,3,760.89,0,14.83,-137.12,-0.4663945578231293,-6.07,0,251,294,0.8537414965986394,0.9969215460467004,NA,NA,NA,NA,NA,NA,NA,576.0851372860926,4
660,14,166,437,88.74486535828389,0,15955,7954.28,0,39.21,-1384.01,-0.6316795983569147,-48.32,0,1869,2191,0.853035143769968,0.9998367975745287,55-64,A,50-74K,Homeowner,Unknown,2,None/Unknown,7749.817954039072,3
661,11,129,247,1.2303273980470995,0,11,8271.31,0,44.38,-788.87,-0.45311315336013785,-11.86,0,1279,1741,0.7346352670878805,0.999914648183326,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,8120.905323252458,4
662,9,70,114,1.3126614987080103,1,4,1381.73,0.2,25.98,-225.22,-0.5819638242894056,-8.36,0,264,387,0.6821705426356589,0.9979496950241136,NA,NA,NA,NA,NA,NA,NA,1135.3933615695355,4
663,12,147,329,24.787330316742082,0,12281,3199.53,0,60,-896.03,-0.6757390648567119,-30,0,819,1326,0.6176470588235294,0.9998489367734991,NA,NA,NA,NA,NA,NA,NA,3121.0149992490888,1
664,9,109,212,1.2418426103646834,0,5,995.08,0,10.49,-249.52,-0.47892514395393476,-19.8,0,361,521,0.6928982725527831,0.9977950502945663,NA,NA,NA,NA,NA,NA,NA,807.315341321576,4
665,9,64,92,1.6318407960199004,0,6,715.98,0,18.04,-83.61,-0.4159701492537313,-12.05,0,144,201,0.7164179104477612,0.9999357055924402,NA,NA,NA,NA,NA,NA,NA,704.4314877183587,4
666,12,96,179,1.2087155963302751,0,10,1020.7,0,13.98,-186.46,-0.4276605504587156,-5,0,299,436,0.6857798165137615,0.9998541162320753,NA,NA,NA,NA,NA,NA,NA,996.1607686164497,4
667,15,123,226,93.9161554192229,1,11033,1121.2,0.22,25,-342.04,-0.6994683026584867,-74.99,0,298,489,0.6094069529652352,0.9997758526961733,NA,NA,NA,NA,NA,NA,NA,1085.868395814021,1
668,11,101,185,1.4202334630350195,0,8,1151.04,0,17.98,-382.49,-0.7441439688715953,-12.95,0,257,514,0.5,1.0000000000000284,NA,NA,NA,NA,NA,NA,NA,1139.7552941208855,4
669,16,172,493,30.189804278561674,0,18530,9164.15,0,95.94,-976.92,-0.4446609012289486,-16.79,0,1864,2197,0.8484296768320437,0.9995178867144622,NA,NA,NA,NA,NA,NA,NA,8656.942684140497,3
670,20,177,444,156.8725653867557,0,17770,5685.67,0,41.56,-957.03,-0.5325709515859767,-13,0,1353,1797,0.7529215358931552,0.9997179225024929,55-64,A,35-49K,Unknown,2 Adults Kids,3,1,5475.477245352302,3
671,11,113,204,479.7795358649789,0,27189,5089.66,0,76.1,-720.96,-0.760506329113924,-16.88,0,608,948,0.6413502109704642,0.9930379921159905,35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,2971.2056538425104,2
